Timestamp,Session,Index,BodyID,SpineBase_X,SpineBase_Y,SpineBase_Z,SpineBase_inferred,SpineMid_X,SpineMid_Y,SpineMid_Z,SpineMid_inferred,Neck_X,Neck_Y,Neck_Z,Neck_inferred,Head_X,Head_Y,Head_Z,Head_inferred,ShoulderLeft_X,ShoulderLeft_Y,ShoulderLeft_Z,ShoulderLeft_inferred,ElbowLeft_X,ElbowLeft_Y,ElbowLeft_Z,ElbowLeft_inferred,WristLeft_X,WristLeft_Y,WristLeft_Z,WristLeft_inferred,HandLeft_X,HandLeft_Y,HandLeft_Z,HandLeft_inferred,ShoulderRight_X,ShoulderRight_Y,ShoulderRight_Z,ShoulderRight_inferred,ElbowRight_X,ElbowRight_Y,ElbowRight_Z,ElbowRight_inferred,WristRight_X,WristRight_Y,WristRight_Z,WristRight_inferred,HandRight_X,HandRight_Y,HandRight_Z,HandRight_inferred,HipLeft_X,HipLeft_Y,HipLeft_Z,HipLeft_inferred,HipRight_X,HipRight_Y,HipRight_Z,HipRight_inferred,SpineShoulder_X,SpineShoulder_Y,SpineShoulder_Z,SpineShoulder_inferred,HandTipLeft_X,HandTipLeft_Y,HandTipLeft_Z,HandTipLeft_inferred,ThumbLeft_X,ThumbLeft_Y,ThumbLeft_Z,ThumbLeft_inferred,HandTipRight_X,HandTipRight_Y,HandTipRight_Z,HandTipRight_inferred,ThumbRight_X,ThumbRight_Y,ThumbRight_Z,ThumbRight_inferred,KneeLeft_X,KneeLeft_Y,KneeLeft_Z,KneeLeft_inferred,AnkleLeft_X,AnkleLeft_Y,AnkleLeft_Z,AnkleLeft_inferred,FootLeft_X,FootLeft_Y,FootLeft_Z,FootLeft_inferred,KneeRight_X,KneeRight_Y,KneeRight_Z,KneeRight_inferred,AnkleRight_X,AnkleRight_Y,AnkleRight_Z,AnkleRight_inferred,FootRight_X,FootRight_Y,FootRight_Z,FootRight_inferred,HandLeftState,HandLeftStateConfidence,HandRightState,HandRightStateConfidence,Lean_X,Lean_Y,Lean_TrackingState,SpineBase_movement,SpineShoulder_movement,SpineMid_movement,Neck_movement,Head_movement,ShoulderLeft_movement,ElbowLeft_movement,WristLeft_movement,HandLeft_movement,ShoulderRight_movement,ElbowRight_movement,WristRight_movement,HandRight_movement,HipLeft_movement,HipRight_movement,HandTipLeft_movement,ThumbLeft_movement,HandTipRight_movement,ThumbRight_movement,KneeLeft_movement,AnkleLeft_movement,FootLeft_movement,KneeRight_movement,AnkleRight_movement,FootRight_movement,Neck_angle,Spine_angle,Hip_angle,ShoulderL_angle,ShoulderR_angle,ElbowL_angle,ElbowR_angle,WristL_angle,WristR_angle,HandL_angle,HandR_angle,Happy,Engaged,WearingGlasses,LeftEyeClosed,RightEyeClosed,MouthOpen,MouthMoved,LookingAway,FaceYaw,FacePitch,FacenRoll,Talking,Volume,Angle
2017-07-31 10:46:01,Default14,1,3,0.1729679,-0.5800913,1.320489,0,0.168278,-0.2900294,1.378702,0,0.1622519,-0.00992725,1.423129,0,0.1204875,0.1588922,1.43351,0,-0.02507738,-0.1542649,1.420656,0,-0.08761079,-0.4130858,1.361958,0,-0.1075314,-0.597018,1.237762,0,-0.09446133,-0.6255615,1.206232,0,0.3268132,-0.1085744,1.342845,0,0.4001181,-0.3610105,1.233091,0,0.3872234,-0.5522724,1.119779,0,0.3728732,-0.5752361,1.110193,0,0.08925716,-0.5759717,1.31219,0,-0.2590631,-0.5844904,1.184169,1,-0.6912288,-0.6074457,1.052739,1,-0.7317708,-0.571207,0.9336224,1,0.2483922,-0.5580955,1.26888,0,0.5676491,-0.4955626,1.090896,1,0.9706884,-0.4298849,0.8969729,1,0.9645936,-0.3886632,0.7698596,1,0.1644471,-0.07879555,1.414656,0,-0.0977223,-0.6813807,1.17105,1,-0.06059893,-0.6225765,1.2242,0,0.3680271,-0.6331037,1.077442,1,0.3383234,-0.5700217,1.115476,0,,Low,,Low,-0.1627173,-0.03570411,Tracked,,,,,,,,,,,,,,,,,,,,,,,,,,167.456268707561,177.24049526463,137.051692426496,123.894978722618,122.167659188231,157.523325098619,160.442293763165,153.927887356416,152.296019722163,110.973361699621,97.4955138525901,,No,,,,,,Yes,25,15,15,0,0,0
2017-07-31 10:46:01,Default14,2,3,0.1682119,-0.5798661,1.32042,0,0.1667889,-0.2900986,1.378965,0,0.162163,-0.009960279,1.423166,0,0.1185842,0.1584695,1.434401,0,-0.02584842,-0.1547421,1.422116,0,-0.08516227,-0.4094726,1.359398,0,-0.09959357,-0.5909864,1.230488,0,-0.0735063,-0.6399207,1.188165,0,0.3265584,-0.1081811,1.343647,0,0.3972781,-0.3617333,1.23197,0,0.3828533,-0.5535088,1.119786,0,0.3666148,-0.5750807,1.112006,0,0.08506489,-0.5756224,1.312606,0,-0.2604953,-0.5840463,1.175491,1,-0.689394,-0.6068021,1.032538,1,-0.7291123,-0.5702289,0.9131868,1,0.2435228,-0.5579498,1.268272,0,0.5716754,-0.494537,1.112023,1,0.9856246,-0.4280239,0.9457604,1,0.9830584,-0.3862123,0.8190986,1,0.1641092,-0.07884295,1.414724,0,-0.08610448,-0.6745775,1.155259,1,-0.03887236,-0.6486779,1.186116,0,0.3585545,-0.6359579,1.080492,1,0.3313119,-0.57296,1.116474,0,,Low,,Low,-0.1604527,-0.035905,Tracked,0.00476182864454403,,0.00151372931860356,0.000101799434384425,0.00214362011093382,0.00171866882254844,0.00506004589212384,0.0123410056182185,0.0311723659022042,0.000928876703335782,0.00313762343820917,0.00454164155014461,0.00651756769968676,0.00422731525236762,,,0.00490937357001887,,,,0.000347918338119773,,0.0510266399239153,,0.00766751218714392,166.754956619531,177.233822045343,137.01222711901,123.189720977581,121.516585637151,156.861870038858,160.830521941055,153.778278045821,146.950955260077,92.1192678043483,89.6584077025042,,No,,,,,,Yes,30,15,15,0,0,0
2017-07-31 10:46:01,Default14,3,3,0.1662527,-0.579531,1.320347,0,0.1657316,-0.2900988,1.379204,0,0.1619408,-0.01004991,1.423295,0,0.1168037,0.15797,1.435293,0,-0.02625879,-0.154956,1.423296,0,-0.08267064,-0.406179,1.357119,0,-0.06846391,-0.5788665,1.215451,0,-0.05138547,-0.6227853,1.185543,0,0.3262494,-0.1080087,1.344247,0,0.3939775,-0.3625052,1.231086,0,0.3777539,-0.5546652,1.119857,0,0.3583499,-0.5784404,1.112322,0,0.08289909,-0.5752473,1.312784,0,-0.2579941,-0.5684506,1.160025,1,-0.6813712,-0.5720282,0.9970326,1,-0.7192124,-0.5343168,0.8770677,1,0.2419124,-0.5576357,1.267977,0,0.5708297,-0.4955773,1.113153,1,0.985689,-0.4307692,0.948717,1,0.9833609,-0.3889095,0.8220819,1,0.1636582,-0.07892419,1.414877,0,-0.05616454,-0.6703259,1.148546,1,-0.01341117,-0.6129528,1.186752,0,0.3471948,-0.6339316,1.077069,1,0.3238643,-0.5685604,1.117333,0,,Low,,Low,-0.1579307,-0.03676566,Tracked,0.00198899111360509,,0.00108397616671217,0.000272116806098069,0.0020531304147569,0.00126750019601573,0.00471697593982635,0.0366341244842237,0.0281038776158896,0.000696564971843922,0.00350303382370204,0.00522935773494224,0.00892726229591133,0.00220523777629534,,,0.00166705487912072,,,,0.000483125177981816,,0.0438743599637203,,0.0086925891954009,166.12220161868,177.241842393522,137.20584774854,122.514729258446,120.852610668233,150.8349061871,161.157268196328,164.963268229121,144.420642445899,107.007281868261,98.0976334467974,,No,,,,,,Yes,30,15,15,0,0,0
2017-07-31 10:46:01,Default14,4,3,0.1659659,-0.5791038,1.318796,0,0.1653926,-0.290024,1.378808,0,0.1617146,-0.01009891,1.42324,0,0.1153027,0.1573334,1.435252,0,-0.02657275,-0.1549683,1.423604,0,-0.07995574,-0.4000129,1.353179,0,-0.06046705,-0.5721008,1.211302,0,-0.03595765,-0.6161487,1.173511,0,0.325948,-0.1079059,1.344378,0,0.3889892,-0.3620021,1.229009,0,0.371301,-0.5543391,1.118302,0,0.3496988,-0.5773802,1.107846,0,0.08261261,-0.5750716,1.311171,0,-0.2475638,-0.5442746,1.133359,1,-0.6580651,-0.5176125,0.9382477,1,-0.6928729,-0.4781752,0.817237,1,0.24167,-0.55691,1.26646,0,0.5026265,-0.3084021,1.176473,1,0.4330804,-0.6169118,1.062522,1,0.3001103,-0.6133707,1.06661,1,0.1633404,-0.078945,1.414735,0,-0.03775133,-0.6607139,1.132508,1,0.0009621702,-0.6063526,1.178869,0,0.3399744,-0.6343583,1.076976,1,0.3145139,-0.5693869,1.106731,0,,Low,,Low,-0.1560495,-0.03810135,Tracked,0.00163412211294004,,0.000526623242935642,0.000237891656011713,0.0016309327270001,0.000439984285628612,0.00780481077413159,0.0112667061446369,0.0206598914206344,0.000344341109947725,0.00542680159025549,0.00664562146228631,0.00979796566895392,0.00164763778798605,,,0.00169902538238835,,,,0.000348703163306509,,0.0176719336108117,,0.0141603490920951,165.592300351441,177.265595931042,137.207360911973,121.845687281667,120.05941582957,151.230071141437,161.868619202182,162.06656127063,143.726759772879,108.008452924263,91.9109203108578,,No,,,,,,Yes,30,20,15,0,0,0
2017-07-31 10:46:01,Default14,5,3,0.1621341,-0.5578015,1.272388,0,0.1600327,-0.2845996,1.366577,0,0.1577688,-0.01054504,1.423182,0,0.1139166,0.1568868,1.435714,0,-0.02656478,-0.1549057,1.423305,0,-0.07683128,-0.3958136,1.351508,0,-0.05563616,-0.5678535,1.209778,0,-0.0220512,-0.617754,1.166013,0,0.3255056,-0.1077897,1.344625,0,0.3852547,-0.3601253,1.228642,0,0.3655398,-0.5525959,1.11847,0,0.3428052,-0.5780287,1.109247,0,0.08234273,-0.5534968,1.264008,0,-0.2745875,-0.5886447,1.196003,1,-0.009577283,-0.7820779,1.128863,1,0.1064108,-0.7129837,1.0979,1,0.2343919,-0.53584,1.22085,0,0.5207258,-0.3127857,1.208263,1,0.4466459,-0.6186149,1.089958,1,0.31167,-0.6146141,1.085165,0,0.159345,-0.07852592,1.412981,0,-0.01788232,-0.6595086,1.128947,1,-0.01210875,-0.5804244,1.149118,0,0.3355933,-0.6337732,1.080447,1,0.3076859,-0.5628451,1.115379,0,,Low,NotTracked,High,-0.1607522,-0.07016262,Tracked,0.051207159074977,,0.0144135354569933,0.00397136420098938,0.00152779866801878,0.000305586781291385,0.00549441641865631,0.00661056967908968,0.0158803760563943,0.000519835743288158,0.00419565936296071,0.00602149447230498,0.00706435235601961,0.0518641822383657,,,0.0507660096876837,,,,0.00438353341568194,,0.0415721362346796,,0.0128142356479035,166.02903428291,175.693830430231,135.495375000697,121.561721107365,119.215637195626,151.735559961124,162.046482938046,158.5260158768,143.928088398667,112.174100950918,108.332140123053,,No,,,,,,Yes,25,20,15,0,0,0
2017-07-31 10:46:01,Default14,6,3,0.160405,-0.5589838,1.273612,0,0.1597279,-0.2842586,1.365738,0,0.157934,-0.01055878,1.423429,0,0.1115428,0.1558298,1.43792,0,-0.02725673,-0.1554017,1.423226,0,-0.07394619,-0.3925737,1.351947,0,-0.0429505,-0.564552,1.212003,0,-0.009057261,-0.615437,1.170874,0,0.3250547,-0.1080867,1.344861,0,0.3795503,-0.3576615,1.230427,0,0.361203,-0.5504839,1.12067,0,0.3375779,-0.5807592,1.110463,0,0.07858516,-0.5559162,1.266631,0,-0.1841805,-0.8495484,1.107304,1,-0.4239037,-1.127596,0.9811966,1,-0.4647287,-1.10039,0.86283,1,0.2339612,-0.5362051,1.221202,0,0.5533044,-0.3704084,1.207541,1,0.473541,-0.670785,1.079815,1,0.3377306,-0.6673152,1.072328,1,0.159353,-0.0784934,1.412964,0,0.002828636,-0.657819,1.127993,1,-0.0001476868,-0.5761131,1.15475,0,0.3263575,-0.6340048,1.078294,1,0.3033648,-0.5636746,1.11484,0,,Low,NotTracked,High,-0.162674,-0.09712276,Tracked,0.00242606597189771,,0.00095556529865838,0.000297470717214409,0.00340860843160383,0.000855015673832935,0.0043604377438624,0.0132957322809088,0.0140655700465968,0.000589250210012761,0.00646503788078612,0.0053017335127296,0.00602154062844386,0.00518198395066021,,,0.000665360428639938,,,,3.755729489723E-05,,0.0139058895639363,,0.0044328880495677,165.182567043248,175.692854306439,136.83243674395,120.987110622853,118.444503758434,150.936811695926,163.283490187517,160.57207111287,146.67298078677,109.011488101251,105.900726408038,,No,,,,,,Yes,30,20,15,0,0,0
2017-07-31 10:46:01,Default14,7,3,0.1592869,-0.5596057,1.273573,0,0.1580464,-0.2838255,1.363889,0,0.1566456,-0.01069571,1.423675,0,0.1095809,0.1549191,1.438341,0,-0.02809572,-0.156046,1.42278,0,-0.0715541,-0.3903821,1.35122,0,-0.04003857,-0.5629416,1.212153,0,-0.005001348,-0.6127385,1.169405,0,0.324368,-0.1084018,1.344745,0,0.3752699,-0.3560098,1.229332,0,0.3556199,-0.5491083,1.120289,0,0.3258645,-0.6006838,1.098756,0,0.07656227,-0.5570855,1.266938,0,-0.1829202,-0.8517506,1.103543,1,-0.4196731,-1.130741,0.9736427,1,-0.4600286,-1.103362,0.8551181,1,0.2336049,-0.5363855,1.22097,0,0.4361812,-0.8424773,1.007362,1,0.6256231,-1.131704,0.8314533,1,0.6125643,-1.11099,0.7041538,1,0.1578368,-0.07838657,1.412543,0,0.01250149,-0.6559963,1.123386,1,-0.0008389734,-0.5684566,1.153102,0,0.3159556,-0.6325932,1.076328,1,0.3038724,-0.5595627,1.087824,0,,Low,NotTracked,High,-0.1647125,-0.1188237,Tracked,0.00128001102338999,,0.00253649736053479,0.00131880263303497,0.00220355782769593,0.00114801685967591,0.00332471564620194,0.00333094948699317,0.00508825053565261,0.000764395774451944,0.00471688054226519,0.00576267663243394,0.0259084402023741,0.00235660676441785,,,0.000461863453847448,,,,0.00157718613007469,,0.0078623007709792,,0.027331842882799,164.599823083251,175.906725926366,137.372615797706,120.585447009441,117.938327083197,151.641238616757,163.761672218548,159.926586779837,156.143424479802,110.602258782148,116.135883284126,,No,,,,,,Yes,30,20,15,0,0,0
2017-07-31 10:46:01,Default14,8,3,0.1577664,-0.5602356,1.274013,0,0.1577857,-0.2836019,1.36333,0,0.1567911,-0.0106786,1.423779,0,0.1078343,0.1542035,1.439252,0,-0.02872188,-0.1565408,1.422829,0,-0.0700989,-0.3892501,1.351563,0,-0.03965451,-0.5623438,1.212955,0,-0.005097993,-0.6134676,1.172493,0,0.3237969,-0.1086435,1.344761,0,0.3722187,-0.3548623,1.228951,0,0.3511299,-0.5480668,1.120346,0,0.322032,-0.5976716,1.099748,0,0.0744515,-0.5581184,1.267807,0,-0.1813892,-0.8538607,1.099962,1,-0.4148476,-1.133828,0.9659085,1,-0.4547605,-1.106277,0.8472379,1,0.2329023,-0.5365791,1.221002,0,0.4370427,-0.8418626,1.007771,1,0.6279075,-1.130354,0.8322139,1,0.6149842,-1.109643,0.7049019,1,0.1578634,-0.07833288,1.412493,0,0.01384973,-0.6588134,1.129001,1,0.003375041,-0.5754589,1.153326,0,0.3094641,-0.631659,1.078328,1,0.2997769,-0.5611427,1.092594,0,,Low,NotTracked,High,-0.1647477,-0.1366891,Tracked,0.00170361212134687,,0.000656081130653801,0.000179663580338291,0.0020958568462564,0.000799565122801148,0.00187528132289532,0.00107148071545878,0.00317437727216299,0.000620346757870136,0.00328203270702775,0.00460956302158892,0.00497448179110146,0.00250547269051172,,,0.000729487299409654,,,,7.80395803423549E-05,,0.00817559163934988,,0.00648247022746741,163.909148289936,175.898124754296,137.827042476959,120.236361567516,117.687399061049,152.243169706055,163.932727932937,159.890382496432,156.104504509773,104.837689823921,116.289758206778,,No,,,,,,Yes,30,20,15,0,0,0
2017-07-31 10:46:01,Default14,9,3,0.1544672,-0.5614403,1.275269,0,0.157169,-0.2834667,1.36298,0,0.1568481,-0.01064464,1.423851,0,0.1059373,0.1536881,1.439881,0,-0.02940471,-0.1570597,1.423,0,-0.07046242,-0.3874482,1.353772,0,-0.04053165,-0.5603834,1.214815,0,-0.009978991,-0.6153259,1.175829,0,0.3231124,-0.1088804,1.344719,0,0.3692845,-0.3537067,1.228431,0,0.347339,-0.5467147,1.119574,0,0.3254833,-0.5746765,1.105814,0,0.07076164,-0.5596045,1.269901,0,-0.1811353,-0.856563,1.097743,1,-0.4110521,-1.137646,0.9596745,1,-0.4505258,-1.110034,0.8408567,1,0.2305058,-0.5373173,1.221365,0,0.4429613,-0.8357313,1.005822,1,0.6413931,-1.117905,0.828063,1,0.6288613,-1.096415,0.7007554,1,0.1578285,-0.07827261,1.412459,0,0.008375232,-0.6629698,1.135924,1,0.01747222,-0.5829635,1.19455,0,0.3175809,-0.629436,1.074295,1,0.290485,-0.5587698,1.110033,0,,Low,,Low,-0.1623442,-0.1506156,Tracked,0.0037300883005634,,0.00072187113115839,9.79095582668542E-05,0.00206394940829468,0.000874502726639566,0.00287379042388262,0.00284115165726855,0.00619728298256615,0.000725552107019183,0.00319614470886409,0.00409818023273743,0.0240308645641391,0.00449537495984484,,,0.00253375620176845,,,,7.75015025660982E-05,,0.0442093615981732,,0.0199019793241778,163.216295228195,175.882895938546,138.30319431493,120.385979188022,117.49261923786,151.993761031165,164.162561098318,162.97069393097,150.463911862743,126.434399567044,107.181990242742,,No,,,,,,Yes,30,20,15,0,0,0
2017-07-31 10:46:01,Default14,10,3,0.1489212,-0.5637135,1.27765,0,0.1535788,-0.283745,1.363192,0,0.1546095,-0.01069421,1.42496,0,0.1048131,0.1533044,1.440438,0,-0.03966848,-0.1614257,1.433553,0,-0.07272062,-0.3868767,1.358122,0,-0.04313191,-0.5602688,1.219702,0,-0.02014537,-0.6169058,1.186005,0,0.3091517,-0.1124445,1.333447,0,0.3668165,-0.3524278,1.228071,0,0.3447443,-0.5453835,1.11911,0,0.3243764,-0.5735463,1.104384,0,0.06659219,-0.5618895,1.272791,0,-0.1868006,-0.860548,1.10804,1,-0.4181566,-1.143301,0.976947,1,-0.4626574,-1.11623,0.8606037,1,0.2240158,-0.5393242,1.222902,0,0.4516075,-0.824658,1.003839,1,0.6637825,-1.094812,0.822702,1,0.6474923,-1.073637,0.6954138,1,0.1551239,-0.07821446,1.41306,0,-0.006877817,-0.6677901,1.145523,1,0.01302134,-0.5908098,1.198896,0,0.3152241,-0.6290681,1.0702,1,0.2858767,-0.5662466,1.1106,0,,Low,,Low,-0.1589383,-0.161285,Tracked,0.00644939650199921,,0.00360720541832595,0.00249873330807831,0.00131198335736401,0.0153548930186081,0.00493442798001964,0.00553689933334541,0.0144707402015806,0.0182937677174496,0.0028028930072338,0.00295294048873322,0.00213248203978374,0.00556395886959104,,,0.00696492043098844,,,,0.0027711809003564,,0.0100131150230286,,0.00880116220336843,162.994226754889,176.259892956754,137.804675791346,117.584597427896,122.503010241018,154.658470463663,161.023370482818,166.094348473475,152.977462158777,118.776232395618,95.8312833724685,,No,,,,,,Yes,30,20,15,0,0,0
